Qué,Pregunta,Respuesta,Nivel CSV,Nivel en el juego
respuesta añadida,Nombra una serie de Netflix,Merlí,,1
respuesta añadida,Nombra una serie de Netflix,Sky Rojo,,2
respuesta añadida,Nombra una serie de Netflix,Toy Boy,,2
respuesta añadida,Nombra una serie de Netflix,Valeria,,2
respuesta añadida,Nombra una serie de Netflix,El inocente,,2
respuesta añadida,Nombra una serie de Netflix,Sagrada familia,,2
respuesta añadida,Nombra una serie de Netflix,Los favoritos de Midas,,2
respuesta añadida,Nombra una serie de Netflix,Alta mar,,2
respuesta añadida,Nombra una serie de Netflix,Welcome to Eden,,2
respuesta añadida,Nombra una serie de Netflix,Todo va a ir bien,,2
respuesta añadida,Nombra una serie de Netflix,Cien años de soledad,,2
respuesta añadida,Nombra una serie de Netflix,El caso Asunta,,2
respuesta añadida,Nombra una serie de Netflix,Griselda,,2
respuesta añadida,Nombra una serie de Netflix,Ripley,,2
respuesta añadida,Nombra una serie de Netflix,The Night Agent,,2
respuesta añadida,Nombra una serie de Netflix,Sombra y hueso,,2
respuesta añadida,Nombra una serie de Netflix,Locke & Key,,2
respuesta añadida,Nombra una serie de Netflix,La caída de la casa Usher,,2
respuesta añadida,Nombra una serie de Netflix,Painkiller,,2
respuesta añadida,Nombra una serie de Netflix,Narcos: México,,2
respuesta añadida,Nombra una serie de Netflix,Club de Cuervos,,2
respuesta añadida,Nombra una serie de Netflix,Rebelde,,2
respuesta añadida,Nombra una serie de Netflix,Virgin River,,2
respuesta añadida,Nombra una serie de Netflix,Yo nunca,,2
respuesta añadida,Nombra una serie de Netflix,Daredevil,,2
respuesta añadida,Nombra una serie de Netflix,Jessica Jones,,2
respuesta añadida,Nombra una serie de Netflix,Luke Cage,,2
respuesta añadida,Nombra una serie de Netflix,Iron Fist,,2
respuesta añadida,Nombra una serie de Netflix,The Punisher,,2
respuesta añadida,Nombra una serie de Netflix,Las escalofriantes aventuras de Sabrina,,2
respuesta añadida,Nombra una serie de Netflix,Riverdale,,2
respuesta añadida,Nombra una serie de Netflix,Avatar: la leyenda de Aang,,2
respuesta añadida,Nombra una serie de Netflix,Kaos,,2
respuesta añadida,Nombra una serie de Netflix,The Witcher: El origen,,2
respuesta añadida,Nombra una serie de Netflix,La noche más larga,,2
respuesta añadida,Nombra una serie de Netflix,Hache,,2
respuesta añadida,Nombra una serie de Netflix,Alma,,2
respuesta añadida,Nombra una serie de Netflix,Fariña,,2
respuesta añadida,Nombra una serie de Netflix,Paquita Salas,,2
respuesta añadida,Nombra una serie de Netflix,Smiley,,2
respuesta añadida,Nombra una serie de Netflix,Las de la última fila,,2
respuesta añadida,Nombra una serie de Netflix,El jardinero,,2
respuesta añadida,Nombra una serie de Netflix,Olympo,,2
respuesta añadida,Nombra una serie de Netflix,Respira,,2
respuesta añadida,Nombra una serie de Netflix,Asesinato para principiantes,,2
respuesta añadida,Nombra una serie de Prime Video,Clarkson's Farm,,1
respuesta añadida,Nombra una serie de Prime Video,The Grand Tour,,1
respuesta añadida,Nombra una serie de Prime Video,LOL: Si te ríes pierdes,,1
respuesta añadida,Nombra una serie de Prime Video,Mr. & Mrs. Smith,,1
respuesta añadida,Nombra una serie de Prime Video,Hazbin Hotel,,1
respuesta añadida,Nombra una serie de Prime Video,Reina Roja,,1
respuesta añadida,Nombra una serie de Prime Video,El Cid,,2
respuesta añadida,Nombra una serie de Prime Video,Hunters,,2
respuesta añadida,Nombra una serie de Prime Video,Transparent,,2
respuesta añadida,Nombra una serie de Prime Video,Goliath,,2
respuesta añadida,Nombra una serie de Prime Video,The Tick,,2
respuesta añadida,Nombra una serie de Prime Video,Modern Love,,2
respuesta añadida,Nombra una serie de Prime Video,Sneaky Pete,,2
respuesta añadida,Nombra una serie de Prime Video,Mozart in the Jungle,,2
respuesta añadida,Nombra una serie de Prime Video,La leyenda de Vox Machina,,2
respuesta añadida,Nombra una serie de Prime Video,Batman: Caped Crusader,,2
respuesta añadida,Nombra una serie de Prime Video,Secret Level,,2
respuesta añadida,Nombra una serie de Prime Video,Cruel Summer,,2
respuesta añadida,Nombra una serie de Prime Video,Citadel: Diana,,2
respuesta añadida,Nombra una serie de Prime Video,La templanza,,2
respuesta añadida,Nombra una serie de Prime Video,Un asunto privado,,2
respuesta añadida,Nombra una serie de Prime Video,Operación Marea Negra,,2
respuesta añadida,Nombra una serie de Prime Video,Hernán,,2
respuesta añadida,Nombra una serie de Prime Video,Sin límites,,2
respuesta añadida,Nombra una serie de Prime Video,Absentia,,2
respuesta añadida,Nombra una serie de Prime Video,The Consultant,,2
respuesta añadida,Nombra una serie de Prime Video,Swarm,,2
respuesta añadida,Nombra una serie de Prime Video,Dead Ringers,,2
respuesta añadida,Nombra una serie de Prime Video,Deadloch,,2
respuesta añadida,Nombra una serie de Prime Video,Wilderness,,2
respuesta añadida,Nombra una serie de Prime Video,The Rig,,2
respuesta añadida,Nombra una serie de Prime Video,Riches,,2
respuesta añadida,Nombra una serie de Prime Video,Alex Rider,,2
respuesta añadida,Nombra una serie de Prime Video,Harlan Coben's Shelter,,2
respuesta añadida,Nombra una sitcom,Aquí no hay quien viva,,1
respuesta añadida,Nombra una sitcom,La que se avecina,,1
respuesta añadida,Nombra una sitcom,Siete vidas,,1
respuesta añadida,Nombra una sitcom,Aída,,1
respuesta añadida,Nombra una sitcom,Camera Café,,1
respuesta añadida,Nombra una sitcom,Los Serrano,,1
respuesta añadida,Nombra una sitcom,Padre de familia,,1
respuesta añadida,Nombra una sitcom,Young Sheldon,,1
respuesta añadida,Nombra una sitcom,Mr. Bean,,1
respuesta añadida,Nombra una sitcom,La niñera,,1
respuesta añadida,Nombra una sitcom,Padres forzosos,,1
respuesta añadida,Nombra una sitcom,Cosas de casa,,1
respuesta añadida,Nombra una sitcom,Un chapuzas en casa,,1
respuesta añadida,Nombra una sitcom,Matrimonio con hijos,,1
respuesta añadida,Nombra una sitcom,ALF,,1
respuesta añadida,Nombra una sitcom,Farmacia de guardia,,1
respuesta añadida,Nombra una sitcom,Allí abajo,,2
respuesta añadida,Nombra una sitcom,Manos a la obra,,2
respuesta añadida,Nombra una sitcom,Ana y los 7,,2
respuesta añadida,Nombra una sitcom,Los hombres de Paco,,2
respuesta añadida,Nombra una sitcom,Escenas de matrimonio,,2
respuesta añadida,Nombra una sitcom,Plats bruts,,2
respuesta añadida,Nombra una sitcom,Jet Lag,,2
respuesta añadida,Nombra una sitcom,"Moncloa, ¿dígame?",,2
respuesta añadida,Nombra una sitcom,Los ladrones van a la oficina,,2
respuesta añadida,Nombra una sitcom,Médico de familia,,2
respuesta añadida,Nombra una sitcom,Olmos y Robles,,2
respuesta añadida,Nombra una sitcom,El rey de Queens,,2
respuesta añadida,Nombra una sitcom,Mom,,2
respuesta añadida,Nombra una sitcom,2 Broke Girls,,2
respuesta añadida,Nombra una sitcom,Mike & Molly,,2
respuesta añadida,Nombra una sitcom,"Sabrina, cosas de brujas",,2
respuesta añadida,Nombra una sitcom,Dharma y Greg,,2
respuesta añadida,Nombra una sitcom,Samantha ¿qué?,,2
respuesta añadida,Nombra una sitcom,Kevin Can Wait,,2
respuesta añadida,Nombra una sitcom,Last Man Standing,,2
respuesta añadida,Nombra una sitcom,American Dad,,2
respuesta añadida,Nombra una sitcom,Futurama,,2
respuesta añadida,Nombra una sitcom,South Park,,2
respuesta añadida,Nombra una sitcom,Bob's Burgers,,2
respuesta añadida,Nombra una sitcom,El rey de la colina,,2
respuesta añadida,Nombra una sitcom,Solo asesinatos en el edificio,,2
respuesta añadida,Nombra una sitcom,Hacks,,2
respuesta añadida,Nombra una sitcom,Shrinking,,2
respuesta añadida,Nombra una sitcom,Unbreakable Kimmy Schmidt,,2
respuesta añadida,Nombra una sitcom,Master of None,,2
respuesta añadida,Nombra una sitcom,Atlanta,,2
respuesta añadida,Nombra una sitcom,Insecure,,2
respuesta añadida,Nombra una sitcom,Peep Show,,2
respuesta añadida,Nombra una sitcom,Fawlty Towers,,2
respuesta añadida,Nombra una sitcom,La víbora negra,,2
respuesta añadida,Nombra una sitcom,Only Fools and Horses,,2
respuesta añadida,Nombra una sitcom,Absolutely Fabulous,,2
respuesta añadida,Nombra una sitcom,The Inbetweeners,,2
respuesta añadida,Nombra una sitcom,Miranda,,2
respuesta añadida,Nombra una sitcom,Friday Night Dinner,,2
respuesta añadida,Nombra una sitcom,Mork y Mindy,,2
respuesta añadida,Nombra una sitcom,Yo amo a Lucy,,2
respuesta añadida,Nombra una sitcom,Loco por ti,,2
respuesta añadida,Nombra una sitcom,Wings,,2
respuesta añadida,Nombra una sitcom,Los problemas crecen,,2
respuesta añadida,Nombra una sitcom,Salvados por la campana,,2
respuesta añadida,Nombra una película española,Airbag,,1
respuesta añadida,Nombra una película española,La gran familia,,1
respuesta añadida,Nombra una película española,As bestas,,1
respuesta añadida,Nombra una película española,La ciudad no es para mí,,1
respuesta añadida,Nombra una película española,Las 13 rosas,,2
respuesta añadida,Nombra una película española,Soldados de Salamina,,2
respuesta añadida,Nombra una película española,El abuelo,,2
respuesta añadida,Nombra una película española,La escopeta nacional,,2
respuesta añadida,Nombra una película española,20.000 especies de abejas,,2
respuesta añadida,Nombra una película española,Cerdita,,2
respuesta añadida,Nombra una película española,Los renglones torcidos de Dios,,2
respuesta añadida,Nombra una película española,Blancanieves,,2
respuesta añadida,Nombra una película española,"Justino, un asesino de la tercera edad",,2
respuesta añadida,Nombra una película española,Fe de etarras,,2
respuesta añadida,Nombra una película española,Los bingueros,,2
respuesta añadida,Nombra una película española,El espinazo del diablo,,2
respuesta añadida,Nombra una película española,Bajo cero,,2
respuesta añadida,Nombra una película española,Campeonex,,2
respuesta añadida,Nombra una película española,Lobo feroz,,2
respuesta añadida,Nombra una película española,Donde caben dos,,2
respuesta añadida,Nombra una película española,Mamá o papá,,2
respuesta añadida,Nombra una película española,El hoyo 2,,2
respuesta añadida,Nombra una película española,Historias de la puta mili,,2
respuesta añadida,Nombra una película española,Acción mutante,,2
respuesta añadida,Nombra una película española,Siete mesas de billar francés,,3
respuesta añadida,Nombra una película española,Planta 4ª,,3
respuesta añadida,Nombra una película española,Los girasoles ciegos,,3
respuesta añadida,Nombra una película española,Asignatura pendiente,,3
respuesta añadida,Nombra una película española,Ópera prima,,3
respuesta añadida,Nombra una película española,Patrimonio nacional,,3
respuesta añadida,Nombra una película española,El año de las luces,,3
respuesta añadida,Nombra una película española,La buena estrella,,3
respuesta añadida,Nombra una película española,Secretos del corazón,,3
respuesta añadida,Nombra una película española,Tasio,,3
respuesta añadida,Nombra una película española,Vacas,,3
respuesta añadida,Nombra una película española,El perro del hortelano,,3
respuesta añadida,Nombra una película española,La Celestina,,3
respuesta añadida,Nombra una película española,Hasta el cielo,,3
respuesta añadida,Nombra una película española,Cuerpo de élite,,3
respuesta añadida,Nombra una película española,Ola de crímenes,,3
respuesta añadida,Nombra una película española,El practicante,,3
respuesta añadida,Nombra una película española,La llegada,,3
respuesta añadida,Nombra una película española,Las que tienen que servir,,3
respuesta añadida,Nombra una película española,Sor Citroën,,3
respuesta añadida,Nombra una película española,El turismo es un gran invento,,3
respuesta añadida,Nombra una película española,Manolo la nuit,,3
respuesta añadida,Nombra una película española,Los energéticos,,3
respuesta añadida,Nombra una película española,Tras el cristal,,3
respuesta añadida,Nombra una película de Disney,Frozen 2,,1
respuesta añadida,Nombra una película de Disney,Toy Story 2,,1
respuesta añadida,Nombra una película de Disney,Toy Story 3,,1
respuesta añadida,Nombra una película de Disney,Toy Story 4,,1
respuesta añadida,Nombra una película de Disney,Buscando a Nemo,,1
respuesta añadida,Nombra una película de Disney,"Monstruos, S.A.",,1
respuesta añadida,Nombra una película de Disney,Los Increíbles,,1
respuesta añadida,Nombra una película de Disney,Cars,,1
respuesta añadida,Nombra una película de Disney,Ratatouille,,1
respuesta añadida,Nombra una película de Disney,WALL-E,,1
respuesta añadida,Nombra una película de Disney,Up,,1
respuesta añadida,Nombra una película de Disney,Del revés,,1
respuesta añadida,Nombra una película de Disney,Coco,,1
respuesta añadida,Nombra una película de Disney,Piratas del Caribe,,1
respuesta añadida,Nombra una película de Disney,Pesadilla antes de Navidad,,1
respuesta añadida,Nombra una película de Disney,Moana 2,,2
respuesta añadida,Nombra una película de Disney,Zootrópolis 2,,2
respuesta añadida,Nombra una película de Disney,El Rey León 2,,2
respuesta añadida,Nombra una película de Disney,Brave,,2
respuesta añadida,Nombra una película de Disney,Soul,,2
respuesta añadida,Nombra una película de Disney,Luca,,2
respuesta añadida,Nombra una película de Disney,Elemental,,2
respuesta añadida,Nombra una película de Disney,Mary Poppins,,2
respuesta añadida,Nombra una película de Disney,Merlín el encantador,,2
respuesta añadida,Nombra una película de Disney,Ralph rompe Internet,,2
respuesta añadida,Nombra una película de Disney,Maléfica,,2
respuesta añadida,Nombra una película de Disney,Cruella,,2
respuesta añadida,Nombra una película de Disney,Encantada,,2
respuesta añadida,Nombra una película de Disney,High School Musical,,2
respuesta añadida,Nombra una película de Disney,"Cariño, he encogido a los niños",,2
respuesta añadida,Nombra una película de Disney,Mulán 2,,3
respuesta añadida,Nombra una película de Disney,Los rescatadores en Cangurolandia,,3
respuesta añadida,Nombra una película de Disney,Fantasía 2000,,3
respuesta añadida,Nombra una película de Disney,Descubriendo a los Robinsons,,3
respuesta añadida,Nombra una película de Disney,Winnie the Pooh,,3
respuesta añadida,Nombra una película de Disney,El regreso de Mary Poppins,,3
respuesta añadida,Nombra una película de Disney,La bruja novata,,3
respuesta añadida,Nombra una película de Disney,Pedro y el dragón Elliot,,3
respuesta añadida,Nombra una película de Disney,Tron,,3
respuesta añadida,Nombra una película de Disney,Frankenweenie,,3
respuesta añadida,Nombra una película de Disney,Zafarrancho en el rancho,,4
respuesta añadida,Nombra una película de Disney,Mundo extraño,,4
respuesta añadida,Nombra una película de Marvel,Spider-Man: Un nuevo universo,,2
respuesta añadida,Nombra una película de Marvel,Spider-Man: Cruzando el Multiverso,,2
respuesta añadida,Nombra una película de Marvel,Capitán América: Brave New World,,2
respuesta añadida,Nombra una película de Marvel,Thunderbolts,,2
respuesta añadida,Nombra una película de Marvel,Los 4 Fantásticos: Primeros pasos,,2
respuesta añadida,Nombra una película de Marvel,El increíble Hulk,,2
respuesta añadida,Nombra una película de Marvel,Hulk,,3
respuesta añadida,Nombra una película de Marvel,Daredevil,,3
respuesta añadida,Nombra una película de Marvel,Ghost Rider,,3
respuesta añadida,Nombra una película de Marvel,X-Men Orígenes: Lobezno,,3
respuesta añadida,Nombra una película de Marvel,Lobezno inmortal,,3
respuesta añadida,Nombra una película de Marvel,Elektra,,4
respuesta añadida,Nombra una película de Marvel,Punisher,,4
respuesta añadida,Nombra una película basada en un libro,Tiburón,,1
respuesta añadida,Nombra una película basada en un libro,El exorcista,,1
respuesta añadida,Nombra una película basada en un libro,Psicosis,,1
respuesta añadida,Nombra una película basada en un libro,Lo que el viento se llevó,,1
respuesta añadida,Nombra una película basada en un libro,El niño con el pijama de rayas,,1
respuesta añadida,Nombra una película basada en un libro,La lista de Schindler,,1
